233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
4.1,3.3,4.2,7.28,7.59,9.73,10.98,15.89,5.68,5.56,5.52,6.64,7.87,8.28,2.13,4.1,6.11,5.35,2.65,3.29,10.8,13.85,1.18,12.65
4.16,3.3,4.22,8.29,7.72,9.66,10.82,17.94,6.71,5.57,5.57,6.72,8.14,8.16,2.22,4.22,6.33,5.63,2.65,3.2,10.72,13.99,1.15,10.81
4.22,3.3,4.08,7.6,7.55,9.49,10.81,18.43,6.17,5.08,5.87,6.57,8.42,7.37,2.31,3.9,6.84,6.19,2.65,3.09,10.51,14.64,1.08,9.4
4.15,3.3,4.33,7.01,7.67,10.01,11.02,18.77,5.39,4.69,5.76,6.29,8.09,7.08,2.17,3.2,7.41,6.51,2.65,3.32,10.29,14.3,1.07,7.13
4.28,3.3,4.19,5.56,7.26,10.05,11.42,19.89,5.69,5.47,6.5,5.67,8.15,6.72,2.2,3.47,8.28,8.17,2.65,3.81,9.1,14.66,1.5,7.2
3.94,3.3,4.09,5.21,6.86,12.16,11.22,21.79,6.52,5.84,6.54,5.55,7.48,6.54,2.09,3.56,7.78,7.7,2.65,3.88,8.59,13.57,1.78,6.45
4.22,3.3,4.02,6.3,7.14,10.47,11.96,22.81,7.14,6.33,6.58,5.19,7.7,6.24,2.2,3.41,7.9,6.86,2.65,4.04,8.19,15.09,1.99,6.64
4.15,3.3,4.09,7.06,7.37,10.24,11.75,21.32,8.54,6.98,6.47,4.91,7.37,6.19,2.12,3.41,7.4,6.46,2.65,4.0,8.35,14.42,1.92,7.34
4.14,3.3,4.03,6.85,6.88,10.03,11.92,17.44,10.32,7.9,6.29,4.55,8.22,6.93,2.04,3.29,7.55,6.49,2.65,4.17,8.68,13.53,1.99,9.02
4.74,3.3,4.1,7.94,6.85,10.16,11.39,18.32,9.76,7.98,6.16,4.46,8.4,7.19,2.15,3.12,7.15,6.21,2.65,4.12,8.73,14.33,1.95,8.36
4.74,3.3,3.95,7.29,7.33,9.62,11.58,19.52,7.17,8.02,6.24,4.98,9.23,7.88,2.11,3.15,7.21,5.81,2.65,4.1,8.8,15.12,1.87,9.03
4.85,3.3,4.48,6.87,6.7,9.13,11.64,17.15,6.47,8.35,6.35,5.37,9.4,8.35,2.19,2.91,7.23,6.12,2.65,4.23,8.68,15.0,1.94,8.72
4.82,3.3,3.95,6.22,6.18,9.0,11.62,17.41,5.91,8.15,5.88,5.65,10.21,8.73,2.11,3.02,7.2,6.9,2.65,3.85,7.72,14.76,1.99,7.94
4.93,3.3,3.92,6.0,7.02,8.58,11.53,17.97,5.74,7.97,5.9,5.58,10.04,8.4,2.16,3.01,7.05,6.91,2.65,3.9,7.37,14.55,1.95,8.89
4.76,3.3,4.16,5.84,6.79,8.48,11.04,19.36,5.76,7.46,5.87,5.51,8.93,7.82,2.08,3.4,6.95,6.79,2.65,4.19,6.64,14.06,1.98,9.45
4.94,3.3,4.16,6.34,7.17,8.53,11.47,17.46,5.95,8.97,5.77,5.52,8.05,8.02,2.21,3.45,7.34,6.56,2.65,4.0,6.44,14.85,2.19,10.1
4.88,3.3,4.11,6.27,6.99,8.39,11.81,17.31,5.45,8.13,5.66,5.35,6.44,7.67,2.06,3.82,7.03,6.2,2.65,4.39,6.33,14.65,2.22,9.1
