461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488
5.77,5.55,2.87,4.44,46.02,23.32,9.03,9.62,3.79,3.02,5.32,4.22,8.23,7.73,5.58,8.36,1.4,1.47,2.57,12.44,4.81,3.55,4.42,3.27,8.15,11.23,1.48,5.86
5.79,5.58,2.88,4.36,42.94,23.19,9.67,9.66,4.0,3.33,4.89,4.18,8.32,7.87,5.58,8.69,1.4,1.53,2.62,12.24,4.53,3.55,4.45,3.41,7.98,12.76,1.42,4.51
5.74,5.57,2.96,4.4,46.53,24.21,9.52,9.18,4.85,3.68,4.87,4.34,7.58,7.97,5.58,8.66,1.4,1.41,2.61,12.37,4.32,3.55,4.86,3.39,7.95,13.64,1.45,4.48
5.26,5.44,2.96,4.39,44.95,22.95,9.82,9.72,4.93,3.71,5.07,4.6,7.78,8.17,5.58,8.49,1.4,1.42,2.63,12.91,4.3,3.55,4.51,2.88,7.91,12.87,1.5,4.39
5.25,5.26,3.05,4.55,49.26,22.95,9.78,9.59,4.59,4.61,4.82,4.66,7.88,7.68,5.58,9.33,1.4,1.63,2.93,13.08,4.06,3.55,4.13,2.96,7.81,11.57,1.51,4.63
5.42,5.58,3.19,4.8,49.32,30.06,9.91,10.65,3.45,4.15,4.7,4.45,8.46,7.62,5.58,9.18,1.4,1.73,3.1,12.89,4.35,3.55,4.71,3.43,8.21,11.0,1.18,4.8
5.66,5.5,3.49,5.0,51.27,26.98,10.86,12.8,3.9,3.9,5.13,4.54,8.35,8.07,5.58,9.1,1.4,1.56,2.8,12.67,4.84,3.55,4.98,3.6,8.1,11.09,1.39,5.61
5.0,4.57,3.72,5.37,49.92,27.95,11.11,12.81,2.42,3.37,5.13,4.62,9.0,8.07,5.58,8.94,1.4,1.65,2.74,12.81,5.18,3.55,4.93,3.39,8.21,10.76,1.26,5.93
5.49,5.26,3.73,5.96,52.29,24.91,11.59,13.34,2.6,3.44,5.11,4.79,9.13,8.06,5.58,8.78,1.4,1.81,2.79,13.51,4.98,3.55,5.08,3.69,8.03,11.49,1.59,4.68
5.38,5.1,3.71,6.07,51.54,24.38,11.58,13.79,3.3,3.48,5.2,4.74,8.93,8.06,5.58,9.34,1.4,1.82,2.79,13.76,5.3,3.55,5.07,3.67,7.97,12.77,1.88,6.85
5.47,4.94,3.82,6.41,51.11,25.06,11.97,13.37,2.92,3.4,5.12,4.54,9.03,7.96,5.58,9.66,1.4,1.86,2.78,13.79,5.27,3.55,4.79,3.6,8.47,12.29,1.84,7.19
5.11,4.92,3.94,6.98,51.89,24.56,12.87,13.19,4.94,3.13,4.92,4.9,9.08,7.28,5.58,9.16,1.4,2.09,2.93,13.35,5.18,3.55,4.66,3.57,8.64,11.08,1.51,6.66
5.05,4.69,4.01,7.79,50.18,23.86,12.56,13.56,5.18,3.6,5.26,4.82,8.83,7.37,5.58,9.18,1.4,2.0,3.39,13.39,4.89,3.55,4.45,3.7,8.62,10.88,1.64,8.46
5.17,4.5,4.15,8.01,45.92,23.28,13.5,13.42,5.17,3.53,5.41,5.11,8.4,7.54,5.58,9.15,1.4,2.11,3.45,13.39,4.72,3.55,4.45,3.66,8.96,10.37,1.41,7.53
4.88,4.68,4.36,8.08,43.79,23.77,13.58,13.34,5.29,3.82,5.4,5.22,8.33,7.85,5.58,9.29,1.4,1.99,3.55,13.86,5.13,3.55,4.93,3.88,10.15,10.34,1.51,7.81
4.92,4.58,4.28,8.55,44.42,24.14,13.06,13.25,5.16,3.81,5.57,5.39,8.12,8.36,5.58,9.47,1.4,2.22,3.58,13.42,5.53,3.55,4.88,3.63,10.95,11.86,1.5,8.62
5.05,4.7,4.4,8.61,46.29,24.02,13.23,11.81,6.47,3.58,5.79,5.73,8.24,8.84,5.58,9.89,1.4,2.01,3.63,14.1,5.64,3.55,4.86,3.76,10.9,11.5,1.65,8.24
