489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512
21.18,4.18,6.02,7.75,16.51,21.5,25.7,10.91,16.71,4.94,9.1,9.1,5.65,9.27,7.99,4.38,6.99,17.55,6.62,7.94,9.84,15.2,2.4,8.47
22.02,4.14,5.07,7.75,16.49,21.78,25.36,10.54,15.68,5.03,9.16,9.16,5.65,9.29,8.35,4.41,7.58,19.69,6.7,8.0,8.82,15.33,2.32,7.08
21.86,4.13,4.85,7.75,15.78,21.6,25.61,10.86,16.31,4.85,9.1,9.1,5.75,8.86,8.38,4.37,7.72,19.79,5.74,7.91,8.59,14.37,2.34,6.31
22.41,4.26,6.08,7.75,15.91,21.08,25.18,10.59,16.03,4.95,9.05,9.07,5.85,8.41,7.84,4.21,7.87,18.84,5.36,7.76,8.35,14.13,2.38,6.82
22.24,4.05,6.23,7.75,15.55,20.57,23.97,10.24,16.41,5.03,9.6,9.6,5.97,8.28,7.81,4.27,8.1,17.86,5.17,8.03,8.46,13.96,2.33,7.76
22.78,4.04,6.6,7.75,15.66,20.53,24.83,10.39,16.6,5.09,10.45,10.45,5.73,8.89,8.77,4.43,8.25,17.83,4.68,7.88,8.58,13.95,2.29,10.0
23.43,4.25,7.55,7.75,15.75,20.38,25.59,9.26,16.77,5.31,10.8,10.89,5.74,10.05,9.1,4.48,8.62,17.51,4.69,8.14,8.61,13.98,2.32,10.4
24.1,4.29,6.81,7.75,15.74,19.77,26.0,8.98,16.59,5.55,11.32,11.31,5.75,10.07,8.74,4.88,8.91,16.81,5.1,8.38,8.37,13.98,2.32,9.22
24.21,4.29,6.34,7.75,15.65,19.9,26.04,9.11,17.08,5.83,11.46,11.46,5.67,9.92,9.0,4.9,8.89,17.05,5.39,8.33,8.01,13.99,2.3,8.72
24.44,4.28,5.98,7.75,15.77,19.33,24.98,9.24,16.46,5.98,12.13,12.13,5.65,10.5,9.33,4.91,8.94,17.5,5.55,8.43,7.67,14.24,2.29,10.06
24.36,4.38,5.94,7.75,16.57,20.05,25.83,10.1,17.14,5.99,12.4,12.4,6.12,10.29,9.0,5.24,9.07,17.88,5.54,8.74,7.47,14.28,2.45,11.13
23.57,4.3,6.24,7.75,15.58,19.22,24.37,9.22,17.02,6.14,11.94,11.94,5.94,9.22,8.55,5.2,8.82,16.85,5.46,8.25,6.39,14.39,2.57,10.46
23.73,4.63,6.28,7.75,16.0,19.63,25.04,9.05,18.28,6.21,12.13,12.08,5.62,8.72,8.33,5.47,8.49,17.05,5.41,8.7,6.41,15.62,2.69,10.24
23.11,4.36,6.08,7.75,15.44,19.03,26.08,8.29,17.17,5.83,11.68,11.68,6.13,8.39,7.59,5.23,8.0,16.28,5.16,8.11,5.94,17.98,2.54,10.49
25.76,4.45,5.25,7.75,14.91,19.6,25.42,9.27,15.92,6.11,12.31,12.31,5.88,7.44,7.65,5.26,8.55,16.75,4.92,8.58,5.82,16.06,2.46,10.64
25.23,4.43,5.25,7.75,15.56,19.3,24.9,9.56,16.1,6.16,12.26,12.32,5.53,7.05,7.45,5.46,8.73,16.67,4.45,8.18,5.58,15.88,2.53,10.64
25.94,4.83,5.25,7.75,14.1,19.3,24.9,9.57,16.1,6.55,12.61,12.61,5.34,6.96,7.9,5.26,8.59,15.29,4.45,8.11,5.73,15.25,2.37,10.64
28.89,4.88,5.25,7.75,14.34,19.3,24.9,9.47,16.1,6.85,12.61,12.11,5.26,8.2,8.32,5.25,8.57,15.36,4.43,8.01,6.08,15.39,2.53,10.64
