4.89,3.14,3.93,9.4,7.71,17.3,4.4,5.22,3.41,9.03,8.62,3.2,3.18,7.59,11.13,5.46
4.98,3.18,2.98,8.45,6.36,15.48,4.94,4.58,3.27,8.28,8.55,2.95,3.05,6.42,11.0,3.98
4.76,3.32,2.03,9.19,12.33,17.18,4.92,5.08,3.66,9.21,8.98,3.59,3.28,7.97,13.33,3.12
4.73,3.81,3.92,9.88,12.35,17.57,4.93,5.06,3.62,8.89,8.51,3.73,3.5,7.85,13.33,4.74
4.63,4.09,3.69,10.67,11.45,17.44,3.02,5.33,3.62,9.03,8.4,3.89,3.52,7.78,12.38,4.8
4.38,4.05,2.77,10.71,8.02,17.49,3.03,4.76,3.81,9.02,7.82,3.9,3.42,7.68,10.87,7.53
4.34,4.28,4.38,12.09,8.69,17.57,2.83,4.82,4.01,8.87,7.7,3.83,3.5,7.58,10.83,7.68
4.92,4.38,4.06,13.12,13.9,21.62,2.72,5.93,4.01,8.97,8.44,4.18,3.66,7.89,12.25,6.35
4.44,4.83,5.39,13.66,13.25,19.56,2.58,5.47,3.88,8.62,7.84,3.99,3.61,7.95,12.26,7.79
4.17,4.82,5.53,14.77,14.07,17.98,2.91,5.09,3.86,8.53,7.7,3.77,3.1,8.03,11.76,8.95
4.46,4.8,4.21,15.36,11.71,18.38,3.09,5.04,4.03,8.46,7.99,3.97,3.25,8.3,12.11,7.13
4.59,4.78,3.19,15.57,11.59,19.14,3.8,5.39,4.13,8.52,8.0,3.79,3.48,8.49,12.11,7.45
4.49,4.85,3.64,16.12,11.25,18.2,3.81,5.53,4.23,8.76,8.66,3.56,3.61,8.56,12.16,7.33
4.02,5.06,4.38,16.27,11.13,19.02,4.71,4.98,3.88,9.49,8.61,3.97,3.69,9.15,14.56,10.06
4.24,4.72,5.91,17.04,11.46,15.81,3.9,5.04,4.29,9.62,8.96,4.87,3.97,10.58,12.48,12.64
4.25,4.61,7.27,17.79,12.02,15.39,5.99,5.34,4.4,9.95,8.21,4.82,4.04,10.33,13.0,9.21
4.23,4.47,6.07,17.26,10.99,15.64,5.16,5.52,4.74,10.12,7.68,5.33,4.03,9.98,12.55,7.98
4.16,4.64,4.99,16.79,10.99,15.78,5.84,5.94,4.96,10.15,7.23,6.74,4.19,9.47,11.75,6.45
3.88,4.54,3.61,16.64,11.34,14.75,5.29,6.14,4.69,10.14,6.76,6.07,4.14,8.17,12.18,5.11
4.17,4.51,4.42,16.75,10.87,14.85,6.17,6.99,4.78,10.18,6.96,5.0,4.17,7.86,11.88,6.37
3.95,4.49,5.72,16.25,11.75,14.48,7.54,6.66,4.6,9.96,6.84,4.71,3.92,7.67,11.43,7.79
