513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536
19.5,5.88,5.8,4.65,19.0,16.99,6.99,14.99,6.58,3.2,3.55,4.6,4.99,9.79,2.1,1.99,10.8,3.8,3.4,3.4,4.2,12.99,2.79,5.99
19.5,6.19,5.4,4.89,19.0,16.99,6.5,14.99,7.04,3.2,3.65,4.6,4.99,10.2,2.1,1.99,10.9,3.8,3.49,3.49,4.2,12.99,2.79,2.99
17.8,5.95,4.95,4.59,19.0,16.99,6.2,14.99,6.4,3.5,3.3,4.69,5.3,10.5,2.1,2.1,11.2,3.95,3.69,3.69,4.59,14.2,2.69,2.75
19.5,5.42,2.49,4.25,19.0,17.0,5.99,14.99,2.95,3.8,3.29,4.29,4.79,9.7,2.18,2.19,11.49,4.2,3.35,3.35,5.04,14.99,2.65,2.48
25.9,5.42,2.29,4.3,19.0,18.5,6.39,14.99,2.69,3.59,2.99,3.99,4.79,9.0,1.98,2.25,12.5,4.49,3.05,3.05,5.25,14.99,2.45,2.72
24.9,5.18,2.59,3.99,19.0,23.99,7.45,13.99,2.59,3.49,2.99,4.02,5.19,6.98,2.18,2.49,11.8,4.39,2.84,2.84,7.48,13.99,2.55,4.59
25.1,5.25,5.49,4.0,19.0,22.99,7.8,14.99,2.49,3.69,3.09,4.29,5.19,6.65,2.18,2.58,11.99,4.29,2.94,2.94,7.98,14.99,2.54,5.0
25.33,5.65,5.04,4.02,19.0,25.55,7.92,25.33,2.78,3.99,3.09,4.15,5.14,6.64,2.3,2.77,13.02,4.11,2.94,2.7,7.65,14.99,2.73,5.14
25.49,5.74,5.75,3.92,19.0,27.09,8.14,27.03,3.72,3.99,3.13,3.94,5.0,6.36,2.43,2.69,11.75,3.87,2.94,2.59,7.58,14.99,2.89,5.88
25.78,5.73,5.68,4.08,19.0,19.99,7.77,27.03,4.22,3.62,3.43,3.89,5.0,6.64,2.78,2.92,10.99,3.77,2.94,2.76,7.46,14.99,3.16,5.12
23.39,5.69,5.1,4.19,19.0,20.0,6.99,27.03,4.72,3.5,3.68,4.19,5.21,6.78,2.7,3.1,11.01,3.64,2.94,2.41,7.21,14.99,2.95,5.08
23.38,5.84,4.01,3.95,19.0,20.0,7.23,27.03,4.59,3.36,3.63,4.34,5.32,6.88,2.52,3.28,11.51,3.66,2.94,2.71,7.56,14.99,2.95,4.26
23.77,5.85,3.88,4.24,19.0,20.0,7.66,27.03,4.2,3.31,3.67,4.46,5.19,6.63,2.63,3.29,11.86,3.82,2.94,2.7,7.64,14.99,2.95,3.86
22.93,5.92,3.76,4.15,19.0,19.77,7.78,27.03,3.63,3.51,3.61,4.48,5.14,6.65,2.76,3.45,11.72,4.24,2.94,2.75,7.68,14.99,2.94,4.09
22.45,6.52,3.46,4.34,19.0,19.99,7.82,27.03,3.18,3.58,3.72,4.32,5.12,6.54,3.16,3.67,12.22,4.36,2.94,2.72,7.75,14.99,2.86,4.55
22.02,6.91,3.63,4.75,19.0,19.99,8.33,27.03,4.08,3.62,3.7,4.28,5.25,6.59,3.87,5.91,12.57,4.41,2.94,2.82,7.78,14.99,2.84,5.3
21.88,7.2,3.03,5.02,19.0,21.86,8.94,20.0,3.41,3.5,3.94,4.36,5.37,6.81,3.73,6.57,13.36,4.63,2.94,3.05,8.02,14.98,2.85,5.39
22.64,7.57,3.57,5.14,19.0,22.12,8.99,20.11,3.33,3.63,3.9,4.48,5.46,6.98,3.82,6.36,12.28,4.58,2.94,3.07,8.27,14.95,2.14,5.94
23.24,7.59,4.17,5.18,19.0,22.55,8.99,20.33,3.4,3.83,3.85,4.67,5.56,6.99,3.91,6.19,11.95,4.57,2.94,2.99,8.33,14.67,1.64,6.53
22.08,8.0,4.3,5.89,19.0,24.4,9.28,21.46,3.61,3.82,4.25,4.7,5.0,6.88,3.97,5.84,12.44,3.78,2.94,2.76,8.79,14.3,1.74,6.47
21.87,8.2,4.35,5.9,19.0,23.16,9.24,21.05,3.6,3.88,4.36,4.63,4.9,6.85,3.98,5.84,12.87,3.69,2.94,2.81,8.82,14.46,1.79,6.22
21.83,8.12,4.69,6.49,19.0,22.72,9.04,21.0,3.99,3.7,4.47,4.65,5.41,6.71,4.14,5.85,12.51,4.1,2.94,2.81,8.83,14.89,1.84,6.31
23.23,8.17,5.02,7.79,19.0,22.87,8.57,21.0,4.5,3.42,4.54,4.49,5.72,7.19,4.37,6.26,13.21,4.49,2.94,2.72,9.75,15.06,1.96,7.84
20.15,7.94,6.49,8.0,19.0,22.56,9.43,21.0,6.04,3.34,4.54,4.92,5.7,6.97,4.55,6.84,13.91,4.9,2.94,2.95,10.51,15.81,1.88,9.66
22.93,8.24,7.12,8.34,19.0,24.28,9.07,21.0,6.57,3.67,4.63,5.46,6.36,8.35,5.21,7.16,14.12,5.53,2.94,3.4,10.45,18.5,1.98,6.82
21.89,8.08,6.66,8.22,19.0,24.0,9.2,21.0,5.91,3.67,5.18,5.8,6.5,8.97,5.02,7.39,14.99,6.42,2.94,2.97,10.32,18.57,1.99,7.04
21.35,8.14,5.95,8.1,19.0,23.89,9.35,19.99,5.13,3.62,5.25,5.71,6.99,8.96,5.21,7.53,16.35,7.19,2.94,2.8,9.56,19.9,1.99,6.03
22.92,8.13,5.19,8.17,19.0,22.29,9.29,19.43,5.52,3.96,5.59,6.26,7.27,8.22,4.96,7.04,17.64,6.54,2.94,2.9,8.09,19.73,2.09,5.25
23.7,7.9,4.79,8.57,19.0,21.34,9.03,19.0,5.89,3.83,5.89,6.11,7.53,8.17,5.18,9.24,17.4,5.87,2.94,2.96,8.02,17.61,2.08,4.5
22.59,7.64,5.57,8.3,19.0,21.33,9.15,20.0,6.17,3.75,5.83,5.81,7.49,8.13,5.18,9.5,17.74,6.01,2.94,2.91,7.89,16.2,2.19,5.37
24.01,7.99,6.31,8.41,19.0,22.73,9.79,19.0,9.19,3.67,6.45,6.55,7.62,8.04,5.24,9.78,16.97,5.56,2.94,3.02,8.15,17.72,2.66,7.24
24.19,8.0,6.09,7.94,19.0,23.45,9.21,19.34,9.88,3.57,6.55,6.45,7.59,7.99,5.28,9.43,16.99,5.17,2.94,3.29,8.38,18.33,2.75,7.91
26.16,7.99,6.54,7.73,19.0,24.0,9.49,19.99,8.37,3.81,6.57,6.42,7.48,8.09,5.28,9.14,16.99,5.32,2.94,3.5,8.41,18.95,2.94,7.86
26.52,7.9,6.19,8.08,19.0,23.86,8.97,19.72,6.11,3.82,6.98,6.57,7.3,8.17,5.17,9.14,16.99,5.53,2.94,3.37,8.61,19.01,2.88,7.17
26.13,7.95,5.99,8.48,19.0,22.22,8.44,19.0,5.4,3.76,7.46,6.32,7.24,8.77,5.18,7.91,16.34,5.74,2.94,3.27,7.7,18.82,3.13,6.77
26.07,8.08,5.92,8.09,19.0,23.0,8.69,19.0,4.78,3.55,7.74,6.26,7.48,8.89,5.18,7.59,15.99,6.42,2.94,3.4,7.28,18.99,3.45,7.27
27.99,8.2,5.27,7.73,19.0,22.43,8.45,18.65,4.46,3.18,7.73,6.09,7.39,9.03,5.16,7.58,15.96,6.19,2.94,3.44,7.32,18.88,3.31,7.84
27.88,7.97,5.96,7.74,19.0,22.45,7.92,17.32,5.01,3.05,7.27,5.8,7.61,9.08,5.25,7.53,15.98,6.23,2.94,3.44,7.11,18.16,3.23,6.72
26.91,7.88,6.01,7.71,19.0,22.33,8.06,17.33,5.29,3.2,7.07,5.94,7.85,8.75,5.05,7.53,16.45,6.08,2.94,3.54,6.1,18.0,2.89,6.4
26.87,7.86,3.25,8.04,19.0,22.23,7.23,17.41,4.76,2.94,7.27,5.94,7.69,8.38,5.3,7.91,15.74,5.88,2.94,3.52,6.1,17.99,2.77,6.06
29.35,7.56,3.38,8.11,19.0,22.93,7.63,18.77,4.83,2.51,7.31,5.87,7.2,7.66,5.4,7.87,15.18,5.45,2.94,3.19,6.29,17.5,2.47,6.55
30.11,7.8,3.38,7.27,19.0,24.0,8.39,20.0,4.83,2.7,6.75,6.31,6.79,7.38,5.78,7.84,14.24,5.42,2.94,3.34,6.26,17.26,2.45,6.55
32.46,8.14,3.38,7.33,19.0,24.0,8.39,20.0,4.83,3.55,6.76,6.39,6.9,7.26,5.73,7.48,14.26,5.08,2.94,3.33,6.25,17.85,2.24,6.55
33.46,9.0,3.38,7.28,19.0,24.0,8.39,20.0,4.83,5.99,6.75,5.71,6.97,7.79,5.58,6.28,13.99,4.7,2.94,3.05,6.68,18.0,2.14,6.55
