01-2019,02-2019,03-2019,04-2019,05-2019,06-2019,07-2019,08-2019,09-2019,10-2019,11-2019,12-2019,01-2020,02-2020,03-2020,04-2020,05-2020,06-2020,07-2020,08-2020,09-2020,10-2020,11-2020,12-2020,01-2021,02-2021,03-2021,04-2021,05-2021,06-2021,07-2021,08-2021,09-2021,10-2021,11-2021,12-2021,01-2022,02-2022,03-2022,04-2022,05-2022,06-2022,07-2022,08-2022,09-2022,10-2022,11-2022,12-2022,01-2023,02-2023,03-2023,04-2023,05-2023,06-2023,07-2023,08-2023,09-2023,10-2023,11-2023
,-2.033898305084747,0.0,2.768166089965396,2.3569023569023573,-2.3026315789473673,-0.33670033670034627,-2.3648648648648574,-0.34602076124568004,-0.3472222222222099,2.7874564459930307,1.0169491525423568,5.033557046979853,2.2364217252396346,-0.6249999999999978,5.345911949685522,0.5970149253731405,-5.341246290801194,7.836990595611293,15.116279069767447,18.939393939393945,1.4861995753715496,5.439330543933041,16.468253968253975,-9.028960817717213,5.0561797752809,-0.35650623885918886,-0.8944543828264706,-9.566787003610111,-2.594810379241519,-0.4098360655737654,3.4979423868312765,-0.7952286282306154,-1.002004008016033,-6.275303643724706,-1.5118790496760348,-7.675438596491224,-0.23752969121139111,11.190476190476195,7.280513918629539,25.349301397205593,-18.949044585987263,-1.7681728880157177,11.199999999999989,-7.733812949640284,6.627680311890827,1.8281535648994707,0.7181328545780907,-0.35650623885918886,0.0,0.3577817531305927,-1.4260249554367221,-5.605786618444853,-4.980842911877392,-2.620967741935487,-1.65631469979296,-0.21052631578947212,2.9535864978902815,8.401639344262302
,-0.4878048780487698,0.0,1.9607843137254832,1.9230769230769162,0.0,2.3584905660377187,-7.834101382488479,4.499999999999993,1.435406698564612,-4.716981132075471,6.435643564356441,2.3255813953488413,0.9090909090909038,0.9009009009008917,6.249999999999978,2.1008403361344685,-9.053497942386834,-1.3574660633484115,3.2110091743119185,-0.8888888888888946,4.035874439461873,6.034482758620685,18.699186991869922,-2.397260273972601,4.561403508771922,2.0134228187919545,0.6578947368421018,-2.614379084967322,-2.684563758389269,13.448275862068982,3.039513677811545,8.55457227138643,3.80434782608694,-4.973821989528792,-7.9889807162534465,12.27544910179641,-3.200000000000003,3.3057851239669533,6.933333333333325,14.463840399002503,-10.893246187363836,0.7334963325183352,8.252427184466015,-4.484304932735428,1.1737089201877993,-6.728538283062646,-0.995024875621886,0.2512562814070307,0.0,0.0,2.7568922305764243,-1.4634146341463317,-2.722772277227725,-2.0356234096692183,0.0,0.0,0.5194805194805197,3.3591731266149782
,17.85714285714286,9.30735930735931,-3.3663366336633693,-1.434426229508201,2.910602910602922,-9.292929292929298,-20.712694877505566,0.561797752808979,-1.9553072625698387,-13.10541310541311,6.229508196721323,12.345679012345666,13.736263736263732,16.666666666666675,26.086956521739136,2.4630541871921263,-19.39102564102564,-28.031809145129227,-6.629834254143652,-8.875739644970404,75.97402597402596,17.34317343173433,13.83647798742138,-14.226519337016574,-22.866344605475042,0.6263048016701411,-16.80497925311204,-7.231920199501241,-15.591397849462362,29.93630573248407,-0.7352941176470673,14.814814814814836,16.559139784946233,2.9520295202952074,17.025089605734767,13.782542113323126,6.729475100942128,5.548549810844894,-16.726403823178014,-4.734576757532283,-9.789156626506013,-13.689482470784641,-1.1605415860734936,19.17808219178081,12.807881773399021,-1.1644832605531286,0.14727540500736325,1.6176470588235237,-7.23589001447178,-6.396255850234011,-1.6666666666666607,-5.254237288135599,-1.9677996422182376,-0.9124087591241059,-0.9208103130755041,-2.6022304832713727,0.0,0.0
,2.941176470588247,-2.1428571428571352,-0.24330900243311193,-0.24390243902439046,-0.9779951100244544,-0.49382716049382047,-3.47394540942928,-2.313624678663251,-3.421052631578947,-4.904632152588551,7.163323782234965,4.8128342245989275,0.5102040816326481,-0.761421319796951,3.8363171355498604,4.187192118226624,-12.056737588652489,-2.9569892473118364,-1.3850415512465353,3.6516853932584192,5.691056910569103,5.128205128205132,9.756097560975618,-4.666666666666663,0.6993006993007089,1.6203703703703498,3.8724373576309867,0.0,-0.6578947368420907,19.426048565121402,7.763401109057311,5.488850771869647,10.08130081300811,-6.20384047267356,10.866141732283463,-1.4204545454545414,0.5763688760807018,8.739255014326641,6.719367588932812,9.012345679012345,-2.0385050962627327,-0.46242774566475076,0.8130081300812941,-9.447004608294929,0.2544529262086481,1.1421319796954377,-0.6273525721455453,-0.2525252525252486,-0.12658227848102444,-0.760456273764254,-1.4048531289910682,-5.051813471502586,-4.774897680763979,-1.8624641833810962,0.0,-0.583941605839422,-2.05580029368575,1.4992503748125774
,-2.1570319240724722,-3.880070546737213,2.0183486238531945,3.3273381294964155,-3.6553524804177506,-1.5356820234869062,0.0,-0.3669724770642313,-0.09208103130754486,0.7373271889400845,14.364135407136324,12.959999999999994,1.1331444759206777,1.680672268907557,1.5840220385674897,-6.779661016949157,7.200000000000006,3.5956580732700028,-3.07793058284217,8.918918918918916,13.461538461538458,2.569710224166233,6.609808102345416,1.5000000000000124,1.6748768472906406,8.187984496124013,-0.04478280340348695,-5.062724014336917,1.3685700802265277,9.404096834264418,-0.3829787234042592,-1.7086715079026038,0.5215123859191539,-0.5620406398616495,-7.2173913043478315,-8.434864104967199,-1.7400204708290734,-0.6250000000000089,5.293501048218041,11.74713787954207,2.2717149220490063,1.6550522648083543,-2.8277634961439646,-7.231040564373902,-0.0950570342205248,0.6184586108468171,-0.7092198581560183,-0.952380952380949,-2.3076923076923106,0.09842519685039353,-1.3765978367748288,-1.7447657028913155,-0.8117706747843734,-1.1253196930946396,-0.8794619762027889,-0.8350730688935326,-0.6315789473684275,4.766949152542388
,0.0,2.9357798165137616,6.060606060606055,0.0,-13.781512605042023,3.411306042884976,2.7332704995287616,-0.27522935779817903,0.18399264029440587,4.224058769513306,7.929515418502198,10.530612244897952,12.038404726735607,3.8892551087672977,2.2208121827411054,-7.510862818125386,5.033557046979875,8.817891373801912,7.692307692307687,4.852780806979284,6.396255850234001,15.102639296187693,21.868365180467087,-5.296167247386762,-13.980868285504044,-1.197604790419149,10.47619047619046,18.92633228840126,11.598023064250395,-12.45940360200768,-2.765598650927492,-0.4856052722858051,-1.9170442662948761,2.7007818052594113,0.10380622837371511,-2.177670238506735,5.936395759717317,1.2675116744496284,-1.4822134387351804,-0.033433634236046395,-0.7357859531772593,6.334231805929913,1.3624841571609592,-5.345420443888704,-0.13210039630119352,0.6283068783068835,-0.7886953664147156,-1.0930771778734694,-2.3442732752846585,0.0685871056241405,-1.919122686771757,-2.5506638714185903,0.39440659734670813,0.9285714285714342,-3.8216560509554243,-5.923473142016189,0.0,0.0
,1.8832391713747842,9.796672828096131,5.218855218855212,3.51999999999999,6.18238021638331,0.5822416302765587,-2.604920405209832,-4.754829123328386,-4.99219968798752,1.6420361247947435,7.26978998384491,-0.6024096385542133,5.909090909090908,-3.86266094420602,-3.2738095238095233,0.3076923076922977,-2.7607361963190136,2.3659305993690927,4.776579352850541,5.882352941176472,3.8888888888888973,0.13368983957218195,-2.5367156208277786,16.98630136986301,14.285714285714302,-4.508196721311474,-5.4721030042918395,0.0,17.59364358683313,1.9305019305019488,3.693181818181812,-7.031963470319635,-9.332023575638503,3.358613217768136,7.023060796645719,20.07835455435847,-2.3654159869494262,-10.944026733500422,7.598499061913699,13.60069747166519,-4.834996162701454,6.290322580645147,3.3383915022761723,-10.058737151248154,2.5306122448979673,2.547770700636942,0.15527950310558758,0.0,0.07751937984497026,0.6196746707978207,1.0777521170130866,-2.513328255902514,-1.953125,-2.1513944223107706,-1.2214983713354943,0.41220115416322756,0.0,0.0
,0.7363770250368162,1.9005847953216248,3.4433285509325673,4.993065187239942,5.151915455746359,-0.12562814070351536,5.786163522012577,-6.302021403091562,-4.187817258883253,1.9867549668874274,-1.9480519480519543,-1.9867549668874052,-2.5675675675675746,-2.219140083217752,-1.4184397163120477,0.8633093525179714,11.982881597717544,1.5286624203821653,1.2547051442910906,7.806691449814118,3.4482758620689724,1.5555555555555545,-0.9846827133479175,3.204419889502752,16.916488222698067,-2.4725274725274637,-2.6291079812206686,1.9286403085824633,20.435193945127715,-8.169677926158691,1.112061591103508,-5.245346869712364,-7.857142857142851,3.779069767441867,4.668534080298792,17.930419268510246,-1.8910741301058964,-12.413261372397855,5.721830985915499,12.656119900083262,-4.065040650406493,5.00770416024654,4.181951577402776,-10.281690140845068,1.883830455259039,2.4653312788905923,0.15037593984961184,-0.15015015015015232,1.2030075187969835,1.7830609212481363,0.07299270072993469,-1.8964259664478567,-2.156133828996276,-2.127659574468077,-1.0869565217391353,-1.4128728414442682,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.19469026548672,4.722010662604714,5.454545454545445,1.379310344827589,-3.9455782312925125,-4.603399433427757,3.9346696362286604,0.07142857142856673,4.3540328336902245,3.5567715458276528,2.245706737120212,4.392764857881137,7.858910891089099,7.515777395295453,11.099252934898619,9.029779058597498,1.1453744493392204,1.1324041811846541,4.220499569336789,9.256198347107446,12.178517397881983,-16.11598111935266,-17.885852090032152,-8.957415565345073,-13.440860215053762,2.4844720496894235,0.3030303030303161,5.317220543806633,5.5651176133103775,2.826086956521756,-0.8456659619450302,3.9445628997867743,-15.384615384615385,3.3939393939393936,9.730363423212186,5.876068376068377,-0.5045408678102992,-0.20283975659228792,0.3556910569105787,-0.25316455696202667,-0.10152284263958977,-0.9654471544715548,-0.615700359158533,-2.168301497160563,-1.055408970976246,-1.1733333333333262,0.0,-0.431732325957912,0.0,0.0
,1.17647058823529,4.069767441860472,-12.011173184357549,-9.206349206349207,23.426573426573416,28.045325779036823,10.398230088495586,-10.821643286573146,-20.000000000000007,-9.26966292134832,-17.647058823529406,-19.924812030075202,15.962441314553999,17.813765182186224,39.862542955326475,25.552825552825542,18.59099804305282,-28.052805280528048,-23.165137614678898,-10.447761194029848,-10.666666666666657,-8.955223880597018,14.344262295081966,15.77060931899641,61.30030959752322,2.6871401151631336,-18.50467289719625,-24.082568807339456,-13.595166163142004,2.447552447552459,-2.3890784982935287,-6.293706293706281,-2.6119402985074758,6.896551724137945,31.899641577060933,26.08695652173911,27.37068965517242,8.291032148900168,-2.187500000000009,-7.1884984025559095,-12.22030981067126,-2.941176470588225,6.060606060606055,16.190476190476176,19.01639344262296,8.81542699724518,-0.25316455696202667,-6.091370558375631,-14.59459459459459,-11.392405063291145,-8.571428571428562,-2.34375,-3.0000000000000027,0.0,0.0,-4.536082474226799,0.0,0.0
